"_type","features","main_data","raw_info"
"dict","Parking,Terasa,Interfon,Podrum","stan,51900.00 EUR,76.00 m,2,Beograd,Palilula,Borča 3,Ratnih Vojnih Invalida,4,4,3","Tip: ,stan, ,Cena: ,51900.00 EUR, ,Površina: ,76.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Borča 3, ,Ulica: ,Ratnih Vojnih Invalida, ,Sprat: ,4, ,Spratnost: ,4, ,Soba: ,3, ,Premija nekretnine,011/7151-990,064/2180-990,www.premijanekretnine.com"
"dict","Uknjiženo","stan,63000.00 EUR,62.00 m,2,Beograd,Zemun,Centar (Zemun),Glavna,1,1,3","Tip: ,stan, ,Cena: ,63000.00 EUR, ,Površina: ,62.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zemun, ,Deo: ,Centar (Zemun), ,Ulica: ,Glavna, ,Sprat: ,1, ,Spratnost: ,1, ,Soba: ,3, ,Premija nekretnine,011/7151-990,064/2180-990,www.premijanekretnine.com"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Klima,Lift,Parking,Centralno grejanje,Kanalizacija,Terasa,Interfon","stan,138000.00 EUR,81.00 m,2,Beograd,Novi Beograd,Hotel Jugoslavija,Gramsijeva,1,5,3","Tip: ,stan, ,Cena: ,138000.00 EUR, ,Površina: ,81.00 m,2, ,Grad: ,Beograd, ,Opština: ,Novi Beograd, ,Deo: ,Hotel Jugoslavija, ,Ulica: ,Gramsijeva, ,Sprat: ,1, ,Spratnost: ,5, ,Soba: ,3, ,ag.fenix group br.reg.294,0638444833"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Lift,Centralno grejanje,Kanalizacija,Terasa,Interfon,Podrum","stan,105000.00 EUR,78.00 m,2,Beograd,Stari grad,Botanička bašta,Bulevar Despota Stefana,10,15,3","Tip: ,stan, ,Cena: ,105000.00 EUR, ,Površina: ,78.00 m,2, ,Grad: ,Beograd, ,Opština: ,Stari grad, ,Deo: ,Botanička bašta, ,Ulica: ,Bulevar Despota Stefana, ,Sprat: ,10, ,Spratnost: ,15, ,Soba: ,3, ,Kruna nekretnine,063/397-531,063/7709-467,http://www.krunanekretnine.com"
"dict","Uknjiženo,Telefon,Lift,Centralno grejanje","stan,51500.00 EUR,55.00 m,2,Beograd,Čukarica,Železnik,Darinke Radović,4,4,2.5,1970","Tip: ,stan, ,Cena: ,51500.00 EUR, ,Površina: ,55.00 m,2, ,Grad: ,Beograd, ,Opština: ,Čukarica, ,Deo: ,Železnik, ,Ulica: ,Darinke Radović, ,Sprat: ,4, ,Spratnost: ,4, ,Soba: ,2.5, ,Godina izgradnje: ,1970, ,Radošević nekretnine,065/305-7546,063 621172,http://www.radosevic-nekretnine.com/"
"dict","Lift,Parking","stan,30000.00 EUR,44.00 m,2,Beograd,Palilula,Borča 3,Julije Delere,5,5,1.5","Tip: ,stan, ,Cena: ,30000.00 EUR, ,Površina: ,44.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Borča 3, ,Ulica: ,Julije Delere, ,Sprat: ,5, ,Spratnost: ,5, ,Soba: ,1.5, ,Premija nekretnine,011/7151-990,064/2180-990,www.premijanekretnine.com"
"dict","Uknjiženo,Telefon","stan,44000.00 EUR,50.00 m,2,Beograd,Novi Beograd,Bežanijska kosa 2,Gandijeva,2.5","Tip: ,stan, ,Cena: ,44000.00 EUR, ,Površina: ,50.00 m,2, ,Grad: ,Beograd, ,Opština: ,Novi Beograd, ,Deo: ,Bežanijska kosa 2, ,Ulica: ,Gandijeva, ,Soba: ,2.5, ,Moj Kvadrat doo,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Uknjiženo,Lift,Centralno grejanje,Terasa,Podrum","stan,61000.00 EUR,56.00 m,2,Beograd,Zvezdara,Bulevar kralja Aleksandara,13,2","Tip: ,stan, ,Cena: ,61000.00 EUR, ,Površina: ,56.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Ulica: ,Bulevar kralja Aleksandara, ,Spratnost: ,13, ,Soba: ,2, ,Premija nekretnine,011/7151-990,064/2180-990,www.premijanekretnine.com"
"dict","","stan,105000.00 EUR,64.00 m,2,Beograd,Savski Venac,Slavija,Resavska,5,2.5","Tip: ,stan, ,Cena: ,105000.00 EUR, ,Površina: ,64.00 m,2, ,Grad: ,Beograd, ,Opština: ,Savski Venac, ,Deo: ,Slavija, ,Ulica: ,Resavska, ,Spratnost: ,5, ,Soba: ,2.5, ,Premija nekretnine,011/7151-990,064/2180-990,www.premijanekretnine.com"
"dict","Parking,Podrum","stan,60000.00 EUR,45.00 m,2,Beograd,Stari grad,Dorćol,Đure Jakšića,1.5","Tip: ,stan, ,Cena: ,60000.00 EUR, ,Površina: ,45.00 m,2, ,Grad: ,Beograd, ,Opština: ,Stari grad, ,Deo: ,Dorćol, ,Ulica: ,Đure Jakšića, ,Soba: ,1.5, ,Premija nekretnine,011/7151-990,064/2180-990,www.premijanekretnine.com"
"dict","Centralno grejanje","stan,77000.00 EUR,69.00 m,2,Beograd,Novi Beograd,Bežanijska kosa 1,Danila Lekića Španca,3,4,2.5","Tip: ,stan, ,Cena: ,77000.00 EUR, ,Površina: ,69.00 m,2, ,Grad: ,Beograd, ,Opština: ,Novi Beograd, ,Deo: ,Bežanijska kosa 1, ,Ulica: ,Danila Lekića Španca, ,Sprat: ,3, ,Spratnost: ,4, ,Soba: ,2.5, ,Premija nekretnine,011/7151-990,064/2180-990,www.premijanekretnine.com"
"dict","Uknjiženo,Telefon,Centralno grejanje,Terasa,Interfon","stan,58000.00 EUR,54.00 m,2,Beograd,Voždovac,Hotel Srbija,Splitska,4,4,2","Tip: ,stan, ,Cena: ,58000.00 EUR, ,Površina: ,54.00 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Deo: ,Hotel Srbija, ,Ulica: ,Splitska, ,Sprat: ,4, ,Spratnost: ,4, ,Soba: ,2, ,Moj Kvadrat doo,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Telefon,Parking,Terasa,Interfon","stan,44000.00 EUR,55.00 m,2,Beograd,Zvezdara,Novo groblje,Nerodimska,4,2","Tip: ,stan, ,Cena: ,44000.00 EUR, ,Površina: ,55.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Novo groblje, ,Ulica: ,Nerodimska, ,Spratnost: ,4, ,Soba: ,2, ,Moj Kvadrat doo,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Parking,Kanalizacija,Novogradnja,Terasa,Interfon","stan,65000.00 EUR,45.00 m,2,Beograd,Zvezdara,Zvezdarska šuma,Dragiše Lapčevića,1,1.5","Tip: ,stan, ,Cena: ,65000.00 EUR, ,Površina: ,45.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Zvezdarska šuma, ,Ulica: ,Dragiše Lapčevića, ,Sprat: ,1, ,Soba: ,1.5, ,3DH,061/ 150 11 94"
"dict","Uknjiženo,Terasa","stan,83000.00 EUR,73.00 m,2,Beograd,Savski Venac,Senjak,Ruska,2.5,1950","Tip: ,stan, ,Cena: ,83000.00 EUR, ,Površina: ,73.00 m,2, ,Grad: ,Beograd, ,Opština: ,Savski Venac, ,Deo: ,Senjak, ,Ulica: ,Ruska, ,Soba: ,2.5, ,Godina izgradnje: ,1950, ,Radošević nekretnine Autokoman,069/444-7475,063/862-1132,www.radosevic-nekretnine.com"
"dict","Uknjiženo,Telefon,Centralno grejanje,Kanalizacija","stan,65000.00 EUR,58.00 m,2,Beograd,Voždovac,Dušanovac,Ustanička,2,5,2","Tip: ,stan, ,Cena: ,65000.00 EUR, ,Površina: ,58.00 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Deo: ,Dušanovac, ,Ulica: ,Ustanička, ,Sprat: ,2, ,Spratnost: ,5, ,Soba: ,2, ,Radošević nekretnine,064/174-8553,063/182-4082,http://www.radosevic-nekretnine.com/"
"dict","Uknjiženo,Telefon,Lift,Parking,Centralno grejanje,Terasa,Interfon,Podrum","stan,133500.00 EUR,74.00 m,2,Beograd,Zvezdara,Đeram pijaca,Đevđelijska,2,5,3","Tip: ,stan, ,Cena: ,133500.00 EUR, ,Površina: ,74.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Đeram pijaca, ,Ulica: ,Đevđelijska, ,Sprat: ,2, ,Spratnost: ,5, ,Soba: ,3, ,Moj Kvadrat doo,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Uknjiženo,Telefon,Internet,Lift,Centralno grejanje,Interfon","stan,64000.00 EUR,70.00 m,2,Beograd,Čukarica,Julino brdo,Poručnika Spasića i Mašare,10,14,2.5","Tip: ,stan, ,Cena: ,64000.00 EUR, ,Površina: ,70.00 m,2, ,Grad: ,Beograd, ,Opština: ,Čukarica, ,Deo: ,Julino brdo, ,Ulica: ,Poručnika Spasića i Mašare, ,Sprat: ,10, ,Spratnost: ,14, ,Soba: ,2.5, ,APN nekretnine,011/2850-222,2851-222"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Terasa,Podrum","stan,83000.00 EUR,60.00 m,2,Beograd,Voždovac,Esad Pašina,1,2,2.5,1939","Tip: ,stan, ,Cena: ,83000.00 EUR, ,Površina: ,60.00 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Ulica: ,Esad Pašina, ,Sprat: ,1, ,Spratnost: ,2, ,Soba: ,2.5, ,Godina izgradnje: ,1939, ,Galerija nekretnine,011/ 334-8251, 011/770-3832,065/233-5260,http://www.galerijanekretnine.com"
"dict","","stan,22000.00 EUR,26.00 m,2,Beograd,Rakovica,Labudovo brdo,17. oktobra,2,4,1","Tip: ,stan, ,Cena: ,22000.00 EUR, ,Površina: ,26.00 m,2, ,Grad: ,Beograd, ,Opština: ,Rakovica, ,Deo: ,Labudovo brdo, ,Ulica: ,17. oktobra, ,Sprat: ,2, ,Spratnost: ,4, ,Soba: ,1, ,Radošević nekretnine,063/182-4082,064/174-8553,http://www.radosevic-nekretnine.com/"
"dict","Telefon,Kablovska,Internet,Centralno grejanje,Terasa,Interfon","stan,34000.00 EUR,45.00 m,2,Beograd,Zvezdara,Mirijevo,Pirandelova,2,3,1.5,2012","Tip: ,stan, ,Cena: ,34000.00 EUR, ,Površina: ,45.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Mirijevo, ,Ulica: ,Pirandelova, ,Sprat: ,2, ,Spratnost: ,3, ,Soba: ,1.5, ,Godina izgradnje: ,2012, ,Agencija Ataše nekretnine,011/4054407, 011/4055640,065/241-3-404,http://www.atasenekretnine.rs/"
"dict","","stan,24000.00 EUR,29.00 m,2,Beograd,Rakovica,Petlovo brdo,Petra Jovanovića,5,5,0.5","Tip: ,stan, ,Cena: ,24000.00 EUR, ,Površina: ,29.00 m,2, ,Grad: ,Beograd, ,Opština: ,Rakovica, ,Deo: ,Petlovo brdo, ,Ulica: ,Petra Jovanovića, ,Sprat: ,5, ,Spratnost: ,5, ,Soba: ,0.5, ,Radošević nekretnine,069/166-3688,063 623 581,http://www.radosevic-nekretnine.com/"
"dict","Uknjiženo,Telefon,Terasa,Interfon,Podrum","stan,140000.00 EUR,91.00 m,2,Beograd,Stari grad,Botanička bašta,Džordža Vašintona,1,5,4,1936","Tip: ,stan, ,Cena: ,140000.00 EUR, ,Površina: ,91.00 m,2, ,Grad: ,Beograd, ,Opština: ,Stari grad, ,Deo: ,Botanička bašta, ,Ulica: ,Džordža Vašintona, ,Sprat: ,1, ,Spratnost: ,5, ,Soba: ,4, ,Godina izgradnje: ,1936, ,Moj Kvadrat doo,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Telefon,Lift,Parking,Terasa,Interfon","stan,198000.00 EUR,110.00 m,2,Beograd,Zvezdara,Zvezdarska šuma,Pante Srećkovića,3,4,4,2017","Tip: ,stan, ,Cena: ,198000.00 EUR, ,Površina: ,110.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Zvezdarska šuma, ,Ulica: ,Pante Srećkovića, ,Sprat: ,3, ,Spratnost: ,4, ,Soba: ,4, ,Godina izgradnje: ,2017, ,Moj Kvadrat doo,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Klima,Lift,Parking,Daljinsko grejanje,Kanalizacija,Novogradnja,U izgradnji,Terasa,Interfon","stan,Beograd,Voždovac,Lekino brdo","Tip: ,stan, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Deo: ,Lekino brdo, ,www.prodaja-stanova-beograd.com,0646144580,0640073949,www.prodaja-stanova-beograd.com"
"dict","Useljivo,Kablovska,Daljinsko grejanje,Kanalizacija,Novogradnja,Terasa,Interfon","stan,64000.00 EUR,61.00 m,2,Beograd,Zvezdara,Olimp,Murmanska,1,4,3","Tip: ,stan, ,Cena: ,64000.00 EUR, ,Površina: ,61.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Olimp, ,Ulica: ,Murmanska, ,Sprat: ,1, ,Spratnost: ,4, ,Soba: ,3, ,www.prodaja-stanova-beograd.com,0646144580,0640073949,www.prodaja-stanova-beograd.com"
"dict","Useljivo,Kablovska,Daljinsko grejanje,Kanalizacija,Novogradnja,Terasa,Interfon","stan,57500.00 EUR,55.00 m,2,Beograd,Zvezdara,Olimp,Murmanska,1,4,2","Tip: ,stan, ,Cena: ,57500.00 EUR, ,Površina: ,55.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Olimp, ,Ulica: ,Murmanska, ,Sprat: ,1, ,Spratnost: ,4, ,Soba: ,2, ,www.prodaja-stanova-beograd.com,0646144580,0640073949,www.prodaja-stanova-beograd.com"
"dict","Uknjiženo,Useljivo,Kablovska,Klima,Daljinsko grejanje,Kanalizacija,Novogradnja,Interfon","stan,46500.00 EUR,42.00 m,2,Beograd,Zvezdara,Mali Mokri Lug,Steve Vargaša,2","Tip: ,stan, ,Cena: ,46500.00 EUR, ,Površina: ,42.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Mali Mokri Lug, ,Ulica: ,Steve Vargaša, ,Soba: ,2, ,www.prodaja-stanova-beograd.com,0646144580,0640073949,www.prodaja-stanova-beograd.com"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Interfon,Podrum","stan,149500.00 EUR,87.00 m,2,Beograd,Palilula,Palilulska pijaca,Dr Dragoslava Popovića,2,4,3.5,1940","Tip: ,stan, ,Cena: ,149500.00 EUR, ,Površina: ,87.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Palilulska pijaca, ,Ulica: ,Dr Dragoslava Popovića, ,Sprat: ,2, ,Spratnost: ,4, ,Soba: ,3.5, ,Godina izgradnje: ,1940, ,Galerija nekretnine,011/ 334-8251, 011/770-3832,065/233-5260,http://www.galerijanekretnine.com"
"dict","Uknjiženo,Telefon,Lift,Centralno grejanje,Terasa,Interfon","stan,80000.00 EUR,82.00 m,2,Beograd,Voždovac,Medaković 3,Braće Srnić,6,10,3","Tip: ,stan, ,Cena: ,80000.00 EUR, ,Površina: ,82.00 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Deo: ,Medaković 3, ,Ulica: ,Braće Srnić, ,Sprat: ,6, ,Spratnost: ,10, ,Soba: ,3, ,Moj Kvadrat doo,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Uknjiženo,Lift,Parking,Centralno grejanje,Terasa,Interfon","stan,152000.00 EUR,109.00 m,2,Beograd,Zvezdara,Đeram pijaca,Vojvode Savatija,6,7,3,2017","Tip: ,stan, ,Cena: ,152000.00 EUR, ,Površina: ,109.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Đeram pijaca, ,Ulica: ,Vojvode Savatija, ,Sprat: ,6, ,Spratnost: ,7, ,Soba: ,3, ,Godina izgradnje: ,2017, ,Moj Kvadrat doo,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Uknjiženo,Telefon,Lift,Parking,Centralno grejanje,Terasa,Interfon,Podrum","stan,64000.00 EUR,64.00 m,2,Beograd,Voždovac,Braće Jerković,Braće Jerković,2,11,2","Tip: ,stan, ,Cena: ,64000.00 EUR, ,Površina: ,64.00 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Deo: ,Braće Jerković, ,Ulica: ,Braće Jerković, ,Sprat: ,2, ,Spratnost: ,11, ,Soba: ,2, ,Moj Kvadrat doo,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Uknjiženo,Telefon,Interfon","stan,82500.00 EUR,66.00 m,2,Beograd,Zvezdara,Vukov spomenik,Ruzveltova,3,4,3","Tip: ,stan, ,Cena: ,82500.00 EUR, ,Površina: ,66.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Vukov spomenik, ,Ulica: ,Ruzveltova, ,Sprat: ,3, ,Spratnost: ,4, ,Soba: ,3, ,Moj Kvadrat doo,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Uknjiženo,Telefon,Lift,Centralno grejanje,Terasa,Interfon","stan,75000.00 EUR,75.00 m,2,Beograd,Rakovica,Vidikovac,Pilota Mihaila Petrovića,3,7,3,2008","Tip: ,stan, ,Cena: ,75000.00 EUR, ,Površina: ,75.00 m,2, ,Grad: ,Beograd, ,Opština: ,Rakovica, ,Deo: ,Vidikovac, ,Ulica: ,Pilota Mihaila Petrovića, ,Sprat: ,3, ,Spratnost: ,7, ,Soba: ,3, ,Godina izgradnje: ,2008, ,Moj Kvadrat doo,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Uknjiženo,Telefon,Lift,Centralno grejanje,Terasa,Interfon,Podrum","stan,72000.00 EUR,52.00 m,2,Beograd,Čukarica,Banovo brdo,Požeška,6,8,2","Tip: ,stan, ,Cena: ,72000.00 EUR, ,Površina: ,52.00 m,2, ,Grad: ,Beograd, ,Opština: ,Čukarica, ,Deo: ,Banovo brdo, ,Ulica: ,Požeška, ,Sprat: ,6, ,Spratnost: ,8, ,Soba: ,2, ,Moj Kvadrat doo,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Uknjiženo,Telefon,Lift,Terasa,Interfon,Podrum","stan,190000.00 EUR,100.00 m,2,Beograd,Palilula,Tašmajdan,Ilije Garašanina,2,4,3,1938","Tip: ,stan, ,Cena: ,190000.00 EUR, ,Površina: ,100.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Tašmajdan, ,Ulica: ,Ilije Garašanina, ,Sprat: ,2, ,Spratnost: ,4, ,Soba: ,3, ,Godina izgradnje: ,1938, ,Moj Kvadrat doo,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Uknjiženo,Telefon,Parking,Centralno grejanje,Interfon,Podrum","stan,105000.00 EUR,73.00 m,2,Beograd,Palilula,Centar (Palilula),Dalmatinska,5,2.5","Tip: ,stan, ,Cena: ,105000.00 EUR, ,Površina: ,73.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Centar (Palilula), ,Ulica: ,Dalmatinska, ,Spratnost: ,5, ,Soba: ,2.5, ,Moj Kvadrat doo,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Lift,Terasa,Podrum","stan,42500.00 EUR,50.00 m,2,Beograd,Palilula,Borča 3,Bratstva i Jedninstva,3,7,2","Tip: ,stan, ,Cena: ,42500.00 EUR, ,Površina: ,50.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Borča 3, ,Ulica: ,Bratstva i Jedninstva, ,Sprat: ,3, ,Spratnost: ,7, ,Soba: ,2, ,Premija nekretnine,011/7151-990,064/2180-990,www.premijanekretnine.com"
"dict","Uknjiženo,Telefon,Parking,Centralno grejanje,Terasa,Podrum","stan,89500.00 EUR,63.00 m,2,Beograd,Vračar,Čubura,Šumatovačka,3,4,3,1960","Tip: ,stan, ,Cena: ,89500.00 EUR, ,Površina: ,63.00 m,2, ,Grad: ,Beograd, ,Opština: ,Vračar, ,Deo: ,Čubura, ,Ulica: ,Šumatovačka, ,Sprat: ,3, ,Spratnost: ,4, ,Soba: ,3, ,Godina izgradnje: ,1960, ,Moj Kvadrat doo,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Useljivo,Telefon","stan,45000.00 EUR,45.00 m,2,Beograd,Čukarica,Banovo brdo,Ivice Devcica,1,2","Tip: ,stan, ,Cena: ,45000.00 EUR, ,Površina: ,45.00 m,2, ,Grad: ,Beograd, ,Opština: ,Čukarica, ,Deo: ,Banovo brdo, ,Ulica: ,Ivice Devcica, ,Spratnost: ,1, ,Soba: ,2, ,Radošević nekretnine,011 254 2596,063 623 596,http://www.radosevic-nekretnine.com/"
"dict","","stan,73000.00 EUR,73.18 m,2,Beograd,Voždovac,Braće Jerković,Veljka Vlahovića,1,3,3.5","Tip: ,stan, ,Cena: ,73000.00 EUR, ,Površina: ,73.18 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Deo: ,Braće Jerković, ,Ulica: ,Veljka Vlahovića, ,Sprat: ,1, ,Spratnost: ,3, ,Soba: ,3.5, ,Premija nekretnine,011/7151-990,064/2180-990,www.premijanekretnine.com"
"dict","Useljivo,Kablovska,Klima,Lift,Daljinsko grejanje,Kanalizacija,Novogradnja,Terasa,Interfon","stan,45000.00 EUR,40.00 m,2,Beograd,Voždovac,Lekino brdo,Ibarska,4,2,2014","Tip: ,stan, ,Cena: ,45000.00 EUR, ,Površina: ,40.00 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Deo: ,Lekino brdo, ,Ulica: ,Ibarska, ,Spratnost: ,4, ,Soba: ,2, ,Godina izgradnje: ,2014, ,www.prodaja-stanova-beograd.com,0646144580,0640073949,www.prodaja-stanova-beograd.com"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Klima,Lift,Parking,Daljinsko grejanje,Kanalizacija,Novogradnja,U izgradnji,Terasa,Interfon","stan,1600.00 EUR,1.00 m,2,Beograd,Voždovac,Lekino brdo,Gospodara Vučića,2017","Tip: ,stan, ,Cena: ,1600.00 EUR, ,Površina: ,1.00 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Deo: ,Lekino brdo, ,Ulica: ,Gospodara Vučića, ,Godina izgradnje: ,2017, ,www.prodaja-stanova-beograd.com,0646144580,0640073949,www.prodaja-stanova-beograd.com"
"dict","Useljivo,Kablovska,Daljinsko grejanje,Kanalizacija,Novogradnja,Interfon","stan,22000.00 EUR,27.00 m,2,Beograd,Zvezdara,Olimp,Murmanska,4,1","Tip: ,stan, ,Cena: ,22000.00 EUR, ,Površina: ,27.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Olimp, ,Ulica: ,Murmanska, ,Spratnost: ,4, ,Soba: ,1, ,www.prodaja-stanova-beograd.com,0646144580,0640073949,www.prodaja-stanova-beograd.com"
"dict","Uknjiženo,Kablovska,Parking,Interfon","stan,36000.00 EUR,33.00 m,2,Beograd,Vračar,Neimar,Sime Igumanova,1,4,1","Tip: ,stan, ,Cena: ,36000.00 EUR, ,Površina: ,33.00 m,2, ,Grad: ,Beograd, ,Opština: ,Vračar, ,Deo: ,Neimar, ,Ulica: ,Sime Igumanova, ,Sprat: ,1, ,Spratnost: ,4, ,Soba: ,1, ,Premija nekretnine,011/7151-990,064/2180-990,www.premijanekretnine.com"
"dict","Lift,Parking,Terasa","stan,94000.00 EUR,67.00 m,2,Beograd,Novi Beograd,TC Ušće,Bulevar Mihajla Pupina,16,17,3","Tip: ,stan, ,Cena: ,94000.00 EUR, ,Površina: ,67.00 m,2, ,Grad: ,Beograd, ,Opština: ,Novi Beograd, ,Deo: ,TC Ušće, ,Ulica: ,Bulevar Mihajla Pupina, ,Sprat: ,16, ,Spratnost: ,17, ,Soba: ,3, ,Premija nekretnine,011/7151-990,064/2180-990,www.premijanekretnine.com"
"dict","Telefon,Parking,Interfon","stan,40000.00 EUR,36.00 m,2,Beograd,Palilula,Karaburma,Srnetička,4,6,1.5","Tip: ,stan, ,Cena: ,40000.00 EUR, ,Površina: ,36.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Karaburma, ,Ulica: ,Srnetička, ,Sprat: ,4, ,Spratnost: ,6, ,Soba: ,1.5, ,Moj Kvadrat doo,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Lift,Terasa,Interfon","stan,46500.00 EUR,30.00 m,2,Beograd,Voždovac,Lekino brdo,Ibarska,6,0.5,2017","Tip: ,stan, ,Cena: ,46500.00 EUR, ,Površina: ,30.00 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Deo: ,Lekino brdo, ,Ulica: ,Ibarska, ,Spratnost: ,6, ,Soba: ,0.5, ,Godina izgradnje: ,2017, ,Moj Kvadrat doo,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Uknjiženo,Lift,Terasa","stan,100000.00 EUR,100.00 m,2,Beograd,Voždovac,Lekino brdo,Ibarska,1,6,3.5","Tip: ,stan, ,Cena: ,100000.00 EUR, ,Površina: ,100.00 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Deo: ,Lekino brdo, ,Ulica: ,Ibarska, ,Sprat: ,1, ,Spratnost: ,6, ,Soba: ,3.5, ,Premija nekretnine,011/7151-990,064/2180-990,www.premijanekretnine.com"
"dict","Useljivo,Lift,Terasa","stan,120000.00 EUR,70.50 m,2,Beograd,Voždovac,Lekino brdo,Ibarska,4,6,3","Tip: ,stan, ,Cena: ,120000.00 EUR, ,Površina: ,70.50 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Deo: ,Lekino brdo, ,Ulica: ,Ibarska, ,Sprat: ,4, ,Spratnost: ,6, ,Soba: ,3, ,Premija nekretnine,011/7151-990,064/2180-990,www.premijanekretnine.com"
"dict","Uknjiženo,Useljivo,Kablovska,Klima,Daljinsko grejanje,Kanalizacija,Novogradnja,Interfon","stan,28000.00 EUR,28.00 m,2,Beograd,Zvezdara,Učiteljsko naselje,Hajduk Stankova,4,1,2011","Tip: ,stan, ,Cena: ,28000.00 EUR, ,Površina: ,28.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Učiteljsko naselje, ,Ulica: ,Hajduk Stankova, ,Spratnost: ,4, ,Soba: ,1, ,Godina izgradnje: ,2011, ,Direktna Prodaja Stanova,0646144580,0640073949,www.prodaja-stanova-beograd.com"
"dict","Uknjiženo,Parking,Terasa","stan,82500.00 EUR,66.00 m,2,Beograd,Zvezdara,Učiteljsko naselje,Kozarčeva,2,2,3","Tip: ,stan, ,Cena: ,82500.00 EUR, ,Površina: ,66.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Učiteljsko naselje, ,Ulica: ,Kozarčeva, ,Sprat: ,2, ,Spratnost: ,2, ,Soba: ,3, ,Premija nekretnine,011/7151-990,064/2180-990,www.premijanekretnine.com"
